,0,1
bf7c7e75-ac3b-4838-9596-7dd442bc88e2,[0.69805349 0.25       0.18424051 0.12329668],6113.074466629961
2f3d4215-03d9-47a4-8e52-8f7ebb098d70,[0.75876294 0.25       0.2448254  0.04156029],3362.7119777655407
d1ec1223-f2b9-4e20-927b-3a7532aed92c,[0.48537603 0.25       0.11068905 0.03626856],12329.838309898121
9114c594-6566-45cb-b595-84fb246b0e29,[0.44511603 0.25       0.17288522 0.14155634],6372.041184749252
5c068e64-d236-4834-befe-f255647552ff,[0.69318699 0.25       0.25       0.02323953],7140.2047819111995
ffb0695f-c85d-4fe3-af4c-f9de86d2a198,[0.60235071 0.25       0.1754277  0.09530854],8382.742071326722
4a179f29-263e-431e-99c0-f011225246b9,[0.61316291 0.25       0.15761795 0.22494584],11340.397832847982
5cc1bad5-64a8-4b69-9d6e-0f8a9db496b3,[0.77501295 0.25       0.18197429 0.19287587],9458.853459970374
730f04fa-ef35-4c1c-9684-3b1295caac57,[0.26537855 0.25       0.25       0.03298216],7796.236617689418
a9f158b1-4779-4c0f-9efd-5b74560f74c7,[0.33116919 0.25       0.25       0.03750231],9878.471110457467
e8b1ffa6-0895-451e-adbb-ab8b9191fc04,[0.48259606 0.25       0.16462136 0.23830576],3675.102686991463
45111d15-95da-40cc-8bef-914150575a47,[0.55526586 0.25       0.25       0.01774958],14103.048363015814
a6a12ee7-7f30-4f21-b89d-533fec36c568,[0.36331217 0.25       0.2308561  0.19143577],2394.4301602818286
7a156d93-fe3f-48f3-a015-9a7fc1e0b3b6,[0.69338985 0.25       0.25       0.06913242],13795.976984263329
1579a65d-2b86-44ca-976b-86e557d563ea,[0.66761588 0.25       0.25       0.03169997],13115.463564068366
4d6e12b5-63bf-4ae4-8b0b-3d18d45a8c5f,[0.64035232 0.25       0.14812538 0.10862052],2010.2080491359259
204ea69e-c83b-4225-b4a8-0ab34239d3ba,[0.5420783  0.25       0.22215173 0.02419236],6402.623468520995
7b1c1d02-14a7-4c86-b512-7bfa5d261af9,[0.44865982 0.25       0.25       0.06200776],9123.666469429076
4df7aee9-bb10-47d6-91b6-19775e42a61d,[0.56185093 0.25       0.1956244  0.17829958],6375.214795668931
433b958b-a4c4-47b8-b884-0b8b03fd24bc,[0.42967796 0.25       0.25       0.11255798],10506.386512739455
7d123226-306c-4e4d-a65b-3246febc3a4b,[0.63197359 0.25       0.25       0.07890032],8331.685559189416
9bf77ccb-3e41-4f27-b059-fa8e408701ff,[0.52189922 0.25       0.1912586  0.01      ],6838.7523683506415
c9b37fdc-ef51-412f-a92f-0f6f974c8036,[0.5111049  0.25       0.19179337 0.01249781],13391.83921027286
d75f8b5c-1520-4dc0-bb3f-0810d95c7942,[0.40939681 0.25       0.25       0.11791331],8806.602726114646
dd94156c-12b9-45aa-a842-86bfa1514e0f,[0.50633316 0.25       0.20456048 0.07908082],12134.806604651842
b55569ce-27f5-46fc-8492-eef39cf7bd72,[0.74553942 0.25       0.17442674 0.17744099],2800.7090043013536
3264751b-5d78-4e75-9c9d-c2182b4a44f0,[0.34855592 0.25       0.25       0.01      ],11320.347021073696
6ab87541-83f0-4822-a67e-ff48ac8bc3a7,[0.83472622 0.25       0.21775593 0.03733151],471.3014856905674
3606955d-a93a-43f7-b9f0-4aa2ccaa3581,[0.44867609 0.25       0.14629357 0.14527629],4718.367784165699
67f381ce-ef9a-4621-bfbb-0a12069f5a62,[0.40403381 0.25       0.25       0.02050777],9887.827855870628
61cb8551-7712-4763-b3e1-9c1ba00dd2e6,[0.37386836 0.25       0.25       0.14484809],8048.488387435151
c8e8fbca-8ef8-4ac7-894f-9e9ac0c1f205,[0.35567506 0.25       0.25       0.08095013],9915.888313441708
4e89aca4-3de1-4f27-964d-4ba7c49b8ed6,[0.54795542 0.25       0.2446758  0.11415474],5784.4178507982915
399ac9d3-6646-4470-aab3-185cf722f969,[0.34234193 0.25       0.25       0.0167262 ],9072.667721371374
d3c06b60-1e82-4090-87ea-1be4a6108f8f,[0.53302359 0.25       0.20899169 0.10580202],12744.613132357246
e04b534f-dfda-4e1e-a1e0-df9afc7b6685,[0.76680631 0.25       0.21001678 0.14565209],906.0725347375504
62ad2369-4e20-46e4-8c22-1b7f6f541b2b,[0.68010331 0.25       0.19582855 0.10213151],2726.289833922618
78164d9a-1d13-4da0-bfed-91feab98c20e,[0.67830052 0.25       0.23619244 0.01      ],11994.80652678305
386535bf-3c80-48f8-9af6-1ff98307f531,[0.67604513 0.25       0.25       0.02859496],10063.012594223264
03ca661e-38d2-4d69-a7f9-387099211015,[0.61790791 0.25       0.21931031 0.18824358],6696.382476597656
6d580d99-6a38-4aad-888e-9b9c671d6d4c,[0.90944973 0.25       0.14441122 0.03245962],599.0925497741891
38bc70ff-627d-43cd-bdcd-8bbd16d64a23,[0.52099097 0.25       0.25       0.02450561],13393.69086220847
cbf3ffc0-baf4-400f-8757-10acc2c45369,[0.35158599 0.25       0.25       0.11453498],7600.494364804647
6a535112-c7b7-4711-b4b5-34d7541dcc4c,[0.69145859 0.25       0.25       0.01433664],11232.663720591767
d43968bc-f81d-44e1-8351-857b3223a678,[0.56613392 0.25       0.25       0.23603917],5261.284431665073
0095ea79-9daa-4b84-8b97-44f4ed645bec,[0.33287178 0.25       0.23059378 0.0463867 ],236.7382209184978
9ddc63ce-ad39-4c40-8409-25b8aae6c8c6,[0.7624616  0.25       0.25       0.10262215],13720.018492074081
c13d4153-1afd-4920-873b-65510fe0bd21,[0.25412092 0.25       0.1478023  0.0159735 ],8150.35776195316
4ead696c-a35d-438d-a7e0-3ce654615ee9,[0.58422031 0.25       0.25       0.11443582],11239.515422733299
c1f24741-41e5-4ad1-a391-d27d42b7c3ce,[0.75984538 0.25       0.23938523 0.13322616],1901.8496152149607
21baa162-6d3a-4b37-b19c-50fd092e574c,[0.75172048 0.25       0.18021119 0.07462188],8540.732328743079
61e03c94-acba-49d1-b3f5-3d60bd7aa83e,[0.6775025  0.25       0.24793931 0.11546819],11995.609169395006
46a176aa-68f3-48f5-b971-fbc64d8588b5,[0.51641083 0.23293524 0.16978485 0.10289541],6322.425201457369
a4553c1e-ac88-430b-a902-907a1a9df505,[0.74764397 0.25       0.25       0.06062154],3129.7629685714483
ddd8a3e7-d710-4a13-b8d1-e652fc1a9578,[0.51504542 0.25       0.11930867 0.01721791],12337.386522804849
17925623-2c07-409a-b149-7de7cbf75fb1,[0.74993378 0.25       0.08258502 0.10028022],1790.609120713016
d6b8f329-1e50-4fd5-acf7-44bf995bc722,[0.83171238 0.25       0.18015193 0.07905114],9171.285955356667
efe8113f-dc17-49a4-b42e-29536a8015d8,[0.65557355 0.25       0.22693512 0.04944413],627.5408400064723
a33058f0-c471-449e-a5c1-86fa2f4f677e,[0.67776278 0.25       0.25       0.02219155],11899.683374889357
edf4a715-6d74-48fe-9f67-234d633ff573,[0.31586148 0.25       0.25       0.06383326],10147.236618960287
402db3bf-e61c-428a-8e6e-ed9934df886d,[0.60464869 0.25       0.22950132 0.02675606],9799.56834187129
edebb9f6-93a3-40c0-b035-ae19a905c0c4,[0.54710344 0.25       0.25       0.02805131],15852.989812022823
b7f272bb-4821-470d-8e5d-6a6cec1c805e,[0.66615537 0.25       0.25       0.06326855],4364.780516455937
f3d363ba-fd73-45f8-9724-3476fd1bf65e,[0.5571468  0.25       0.07773146 0.1061127 ],4253.163741622476
27c191c2-1abb-454d-abf5-13e24973032d,[0.74108405 0.25       0.1301588  0.26012734],4641.418711043124
503b1360-f2a2-45ef-b6cd-1ff44a675346,[0.78127707 0.25       0.20975442 0.03378457],700.7878982333195
ca251c66-8df6-40ac-abc3-4b475bb796f1,[0.44300899 0.25       0.25       0.0561727 ],14621.823095104284
0079c8ae-2057-49a6-9acf-53495d1cee5b,[0.37199431 0.25       0.25       0.1550057 ],7513.536558613459
6e43ea44-dca2-4dd4-86a8-04d77352ef32,[0.39483841 0.25       0.25       0.17317972],4230.4867008118445
95d70de4-f10c-49b1-90da-017b6dc7ea13,[0.44425789 0.25       0.25       0.18116694],5749.985603439665
